STRR6	HUMAN	0.5945	***	8.5774	5.2687	4.4009	
KLEPH	HAEIN	0.0426	0.923	0.5349	0.3286	0.2744	
KLEPH	9NOCA1	0.0689	0.0413	1.382	0.8489	0.7091	
KLEPH	METJA	0.0493	0.7802	0.6427	0.3948	0.3297	
KLEPH	STAA8	0.0561	0.488	0.8212	0.5044	0.4214	
KLEPH	SHIDS	0.0768	0.0717	1.277	0.7844	0.6552	
KLEPH	PSEAE	0.0886	0.0092	1.6281	1.0	0.8353	
KLEPH	ECOLI	0.0607	0.2264	1.0309	0.6332	0.5289	
KLEPH	NEIG1	0.1264	0.0092	1.6226	0.9967	0.8325	
KLEPH	SALTY	0.0936	0.0086	1.6379	1.0061	0.8404	
KLEPH	MYCLE	0.1893	***	2.243	1.3778	1.1508	
KLEPH	MYCTU	0.1546	***	2.5348	1.557	1.3006	
KLEPH	CAMJE	0.1298	0.0066	1.6721	1.0271	0.858	
KLEPH	HELPY	0.155	0.0013	1.8926	1.1625	0.9711	
KLEPH	MYCUL	0.2797	***	5.2767	3.2412	2.7074	
KLEPH	9EURO2	0.3312	***	6.6302	4.0726	3.4018	
KLEPH	9PEZI1	0.3414	***	6.3465	3.8983	3.2563	
KLEPH	SPOS1	0.3891	***	6.8195	4.1889	3.499	
KLEPH	SCHPO	0.3846	***	6.2262	3.8245	3.1946	
KLEPH	DICDI	0.4332	***	8.2202	5.0493	4.2177	
KLEPH	DRAME	0.4501	***	9.0398	5.5527	4.6382	
KLEPH	9EURO1	0.4123	***	7.9284	4.87	4.0679	
KLEPH	TRITR	0.4289	***	8.2888	5.0914	4.2528	
KLEPH	YEAST	0.4382	***	7.032	4.3194	3.608	
KLEPH	SCHMA	0.4587	***	9.0458	5.5564	4.6413	
KLEPH	AJECG	0.4508	***	8.1724	5.0199	4.1931	
KLEPH	PARBA	0.4871	***	8.6686	5.3247	4.4477	
KLEPH	CANAL	0.471	***	7.885	4.8434	4.0457	
KLEPH	STRER	0.5067	***	10.0111	6.1493	5.1365	
KLEPH	LEIIN	0.5025	***	8.6683	5.3245	4.4475	
KLEPH	CAEEL	0.5235	***	11.2106	6.8861	5.752	
KLEPH	DROME	0.4965	***	10.0265	6.1588	5.1444	
KLEPH	TRYB2	0.5487	***	9.7607	5.9955	5.0081	
KLEPH	WUCBA	0.54	***	11.1797	6.8671	5.7361	
KLEPH	PLAF7	0.5812	***	8.884	5.457	4.5582	
KLEPH	ONCVO	0.5496	***	10.637	6.5338	5.4577	
KLEPH	SOYBN	0.5427	***	13.0594	8.0218	6.7006	
KLEPH	ARATH	0.5508	***	12.4739	7.6621	6.4001	
KLEPH	BRUMA	0.5506	***	10.0773	6.19	5.1705	
KLEPH	TRYCC	0.5629	***	12.401	7.6173	6.3627	
KLEPH	MAIZE	0.5865	***	13.9151	8.5473	7.1396	
KLEPH	DANRE	0.5427	***	12.1567	7.4672	6.2374	
KLEPH	ORYSJ	0.5964	***	14.0673	8.6408	7.2177	
KLEPH	RAT	0.5735	***	12.3211	7.5682	6.3217	
KLEPH	MOUSE	0.5816	***	12.5196	7.6901	6.4236	
KLEPH	HUMAN	0.5981	***	12.6848	7.7917	6.5084	
HAEIN	9NOCA1	0.0826	0.179	1.0838	0.6657	0.5561	
HAEIN	METJA	0.0566	0.8503	0.5899	0.3624	0.3027	
HAEIN	STAA8	0.0857	0.2959	0.9581	0.5885	0.4916	
HAEIN	SHIDS	0.1059	0.0722	1.2706	0.7805	0.6519	
HAEIN	PSEAE	0.1117	0.0345	1.4087	0.8653	0.7228	
HAEIN	ECOLI	0.0846	0.2267	1.0265	0.6305	0.5267	
HAEIN	NEIG1	0.1331	0.0408	1.3728	0.8433	0.7044	
HAEIN	SALTY	0.1085	0.0516	1.3355	0.8203	0.6852	
HAEIN	MYCLE	0.1923	0.0014	1.8808	1.1553	0.965	
HAEIN	MYCTU	0.169	***	2.0127	1.2363	1.0327	
HAEIN	CAMJE	0.1412	0.0247	1.4595	0.8965	0.7488	
HAEIN	HELPY	0.1643	0.0079	1.6393	1.0069	0.8411	
HAEIN	MYCUL	0.2931	***	3.741	2.2979	1.9195	
HAEIN	9EURO2	0.336	***	4.4028	2.7044	2.259	
HAEIN	9PEZI1	0.3666	***	4.6465	2.8541	2.384	
HAEIN	SPOS1	0.3937	***	4.8521	2.9804	2.4895	
HAEIN	SCHPO	0.3904	***	4.6183	2.8368	2.3696	
HAEIN	DICDI	0.4393	***	5.6214	3.4529	2.8842	
HAEIN	DRAME	0.4704	***	6.172	3.7911	3.1667	
HAEIN	9EURO1	0.4195	***	5.4002	3.317	2.7707	
HAEIN	TRITR	0.4541	***	5.8584	3.5986	3.0059	
HAEIN	YEAST	0.4498	***	5.2961	3.2531	2.7173	
HAEIN	SCHMA	0.4838	***	6.2984	3.8688	3.2316	
HAEIN	AJECG	0.4759	***	5.9619	3.6621	3.059	
HAEIN	PARBA	0.5085	***	6.3134	3.878	3.2393	
HAEIN	CANAL	0.4838	***	5.8253	3.5782	2.9889	
HAEIN	STRER	0.5216	***	6.7959	4.1744	3.4869	
HAEIN	LEIIN	0.5153	***	6.3004	3.87	3.2326	
HAEIN	CAEEL	0.5367	***	7.2307	4.4415	3.71	
HAEIN	DROME	0.5132	***	6.7493	4.1458	3.463	
HAEIN	TRYB2	0.5549	***	6.8884	4.2312	3.5343	
HAEIN	WUCBA	0.5612	***	7.4573	4.5807	3.8262	
HAEIN	PLAF7	0.589	***	6.7525	4.1478	3.4646	
HAEIN	ONCVO	0.5606	***	7.2376	4.4457	3.7135	
HAEIN	SOYBN	0.5604	***	7.8816	4.8413	4.0439	
HAEIN	ARATH	0.5626	***	7.7432	4.7563	3.9729	
HAEIN	BRUMA	0.5672	***	7.1374	4.3841	3.6621	
HAEIN	TRYCC	0.5761	***	7.8466	4.8198	4.026	
HAEIN	MAIZE	0.6053	***	8.4714	5.2035	4.3465	
HAEIN	DANRE	0.5546	***	7.6017	4.6694	3.9003	
