753	360	441	0.4781	0.5857	
297	224	229	0.7542	0.771	
258	70	101	0.2713	0.3915	
470	74	136	0.1574	0.2894	
595	166	186	0.279	0.3126	
303	45	81	0.1485	0.2673	
1849	1544	1622	0.835	0.8772	
564	428	475	0.7589	0.8422	
730	283	434	0.3877	0.5945	
511	101	160	0.1977	0.3131	
341	134	202	0.393	0.5924	
90	42	45	0.4667	0.5	
727	222	358	0.3054	0.4924	
299	61	124	0.204	0.4147	
1184	480	667	0.4054	0.5633	
232	57	88	0.2457	0.3793	
811	298	489	0.3674	0.603	
672	214	338	0.3185	0.503	
405	75	154	0.1852	0.3802	
321	92	148	0.2866	0.4611	
450	212	270	0.4711	0.6	
884	554	587	0.6267	0.664	
1881	1390	1565	0.739	0.832	
286	54	94	0.1888	0.3287	
476	159	271	0.334	0.5693	
211	41	85	0.1943	0.4028	
411	71	137	0.1727	0.3333	
105	29	41	0.2762	0.3905	
1872	380	656	0.203	0.3504	
637	238	318	0.3736	0.4992	
150	85	106	0.5667	0.7067	
486	78	123	0.1605	0.2531	
128	53	66	0.4141	0.5156	
129	9	13	0.0698	0.1008	
1166	180	349	0.1544	0.2993	
731	148	262	0.2025	0.3584	
493	89	192	0.1805	0.3895	
912	535	592	0.5866	0.6491	
828	230	421	0.2778	0.5085	
358	150	205	0.419	0.5726	
449	147	206	0.3274	0.4588	
1089	636	696	0.584	0.6391	
629	75	179	0.1192	0.2846	
307	55	144	0.1792	0.4691	
115	52	109	0.4522	0.9478	
324	68	125	0.2099	0.3858	
366	144	218	0.3934	0.5956	
321	44	81	0.1371	0.2523	
704	175	231	0.2486	0.3281	
451	101	186	0.2239	0.4124	
257	51	96	0.1984	0.3735	
485	231	314	0.4763	0.6474	
231	40	87	0.1732	0.3766	
159	23	32	0.1447	0.2013	
658	89	180	0.1353	0.2736	
754	324	424	0.4297	0.5623	
1374	535	707	0.3894	0.5146	
250	39	78	0.156	0.312	
204	104	123	0.5098	0.6029	
626	153	171	0.2444	0.2732	
259	63	99	0.2432	0.3822	
404	125	226	0.3094	0.5594	
577	132	233	0.2288	0.4038	
1100	520	630	0.4727	0.5727	
70	2	3	0.0286	0.0429	
1445	286	545	0.1979	0.3772	
488	100	183	0.2049	0.375	
512	184	242	0.3594	0.4727	
479	140	243	0.2923	0.5073	
468	132	214	0.2821	0.4573	
914	404	493	0.442	0.5394	
363	45	76	0.124	0.2094	
999	358	553	0.3584	0.5536	
502	240	312	0.4781	0.6215	
989	294	423	0.2973	0.4277	
84	33	52	0.3929	0.619	
1003	358	519	0.3569	0.5174	
53	36	47	0.6792	0.8868	
637	207	322	0.325	0.5055	
260	104	150	0.4	0.5769	
800	195	214	0.2437	0.2675	
404	134	202	0.3317	0.5	
581	172	177	0.296	0.3046	
672	148	262	0.2202	0.3899	
365	203	248	0.5562	0.6795	
375	210	259	0.56	0.6907	
574	210	279	0.3659	0.4861	
603	164	226	0.272	0.3748	
494	82	135	0.166	0.2733	
327	66	126	0.2018	0.3853	
687	299	425	0.4352	0.6186	
451	190	225	0.4213	0.4989	
726	257	361	0.354	0.4972	
296	64	98	0.2162	0.3311	
125	33	64	0.264	0.512	
346	72	142	0.2081	0.4104	
487	209	237	0.4292	0.4867	
690	93	204	0.1348	0.2957	
620	185	286	0.2984	0.4613	
199	24	49	0.1206	0.2462	
100	36	50	0.36	0.5	
998	806	843	0.8076	0.8447	
858	143	280	0.1667	0.3263	
2064	401	575	0.1943	0.2786	
656	247	365	0.3765	0.5564	
1005	130	285	0.1294	0.2836	
1032	606	639	0.5872	0.6192	
352	54	87	0.1534	0.2472	
1308	627	746	0.4794	0.5703	
1235	566	608	0.4583	0.4923	
1029	241	429	0.2342	0.4169	
981	368	496	0.3751	0.5056	
595	58	95	0.0975	0.1597	
187	61	90	0.3262	0.4813	
115	19	42	0.1652	0.3652	
1040	1004	1040	0.9654	1.0	
1395	531	625	0.3806	0.448	
479	111	212	0.2317	0.4426	
426	123	200	0.2887	0.4695	
193	140	160	0.7254	0.829	
574	103	210	0.1794	0.3659	
587	233	342	0.3969	0.5826	
798	303	433	0.3797	0.5426	
1244	278	467	0.2235	0.3754	
387	76	149	0.1964	0.385	
407	74	113	0.1818	0.2776	
342	58	116	0.1696	0.3392	
182	36	51	0.1978	0.2802	
243	151	181	0.6214	0.7449	
677	465	524	0.6869	0.774	
1430	256	522	0.179	0.365	
414	53	106	0.128	0.256	
236	76	113	0.322	0.4788	
184	27	58	0.1467	0.3152	
338	79	152	0.2337	0.4497	
719	90	136	0.1252	0.1892	
630	180	276	0.2857	0.4381	
311	43	103	0.1383	0.3312	
384	117	173	0.3047	0.4505	
562	178	257	0.3167	0.4573	
407	150	213	0.3686	0.5233	
165	87	106	0.5273	0.6424	
117	79	96	0.6752	0.8205	
1006	182	382	0.1809	0.3797	
786	277	390	0.3524	0.4962	
183	48	68	0.2623	0.3716	
188	56	67	0.2979	0.3564	
726	128	252	0.1763	0.3471	
2533	855	1240	0.3375	0.4895	
578	240	421	0.4152	0.7284	
1008	506	662	0.502	0.6567	
480	95	183	0.1979	0.3812	
68	14	19	0.2059	0.2794	
331	101	171	0.3051	0.5166	
333	183	211	0.5495	0.6336	
538	161	267	0.2993	0.4963	
1792	655	955	0.3655	0.5329	
171	57	102	0.3333	0.5965	
269	221	229	0.8216	0.8513	
184	94	123	0.5109	0.6685	
663	276	386	0.4163	0.5822	
601	109	209	0.1814	0.3478	
553	123	208	0.2224	0.3761	
1011	725	803	0.7171	0.7943	
400	98	166	0.245	0.415	
585	115	217	0.1966	0.3709	
1275	318	579	0.2494	0.4541	
2394	1181	1470	0.4933	0.614	
474	62	128	0.1308	0.27	
146	19	35	0.1301	0.2397	
396	81	147	0.2045	0.3712	
144	45	77	0.3125	0.5347	
1285	443	612	0.3447	0.4763	
620	198	285	0.3194	0.4597	
595	205	328	0.3445	0.5513	
1728	1534	1585	0.8877	0.9172	
193	24	42	0.1244	0.2176	
662	102	218	0.1541	0.3293	
206	35	51	0.1699	0.2476	
896	123	280	0.1373	0.3125	
466	86	146	0.1845	0.3133	
414	210	280	0.5072	0.6763	
332	131	161	0.3946	0.4849	
383	81	133	0.2115	0.3473	
531	190	226	0.3578	0.4256	
107	13	31	0.1215	0.2897	
374	147	198	0.393	0.5294	
776	611	648	0.7874	0.8351	
83	29	49	0.3494	0.5904	
296	68	113	0.2297	0.3818	
98	29	41	0.2959	0.4184	
367	83	150	0.2262	0.4087	
159	28	62	0.1761	0.3899	
218	35	74	0.1606	0.3394	
372	77	153	0.207	0.4113	
533	185	290	0.3471	0.5441	
584	280	366	0.4795	0.6267	
196	56	87	0.2857	0.4439	
1155	323	355	0.2797	0.3074	
607	101	152	0.1664	0.2504	
365	236	275	0.6466	0.7534	
1499	540	815	0.3602	0.5437	
1103	334	506	0.3028	0.4587	
409	83	152	0.2029	0.3716	
175	68	93	0.3886	0.5314	
441	115	185	0.2608	0.4195	
1134	693	803	0.6111	0.7081	
546	357	430	0.6538	0.7875	
499	258	294	0.517	0.5892	
389	128	185	0.329	0.4756	
594	73	151	0.1229	0.2542	
282	124	179	0.4397	0.6348	
388	233	267	0.6005	0.6881	
250	22	34	0.088	0.136	
197	74	121	0.3756	0.6142	
118	20	39	0.1695	0.3305	
174	57	86	0.3276	0.4943	
491	126	220	0.2566	0.4481	
523	159	181	0.304	0.3461	
454	84	155	0.185	0.3414	
772	372	487	0.4819	0.6308	
449	186	248	0.4143	0.5523	
705	202	311	0.2865	0.4411	
151	41	69	0.2715	0.457	
2625	1011	1227	0.3851	0.4674	
1029	298	467	0.2896	0.4538	
312	59	147	0.1891	0.4712	
458	166	246	0.3624	0.5371	
1236	275	527	0.2225	0.4264	
954	876	901	0.9182	0.9444	
669	356	441	0.5321	0.6592	
733	195	300	0.266	0.4093	
107	8	18	0.0748	0.1682	
330	44	106	0.1333	0.3212	
1047	211	411	0.2015	0.3926	
604	179	277	0.2964	0.4586	
540	120	195	0.2222	0.3611	
303	23	50	0.0759	0.165	
475	104	191	0.2189	0.4021	
142	16	23	0.1127	0.162	
439	204	264	0.4647	0.6014	
729	210	329	0.2881	0.4513	
490	84	155	0.1714	0.3163	
115	49	65	0.4261	0.5652	
108	21	45	0.1944	0.4167	
206	33	62	0.1602	0.301	
2125	899	1209	0.4231	0.5689	
64	3	5	0.0469	0.0781	
976	382	540	0.3914	0.5533	
1294	636	763	0.4915	0.5896	
1581	496	715	0.3137	0.4522	
501	100	194	0.1996	0.3872	
329	72	136	0.2188	0.4134	
182	72	112	0.3956	0.6154	
585	271	342	0.4632	0.5846	
1049	678	752	0.6463	0.7169	
572	450	473	0.7867	0.8269	
1629	837	1126	0.5138	0.6912	
420	93	176	0.2214	0.419	
588	169	215	0.2874	0.3656	
1082	617	736	0.5702	0.6802	
664	429	477	0.6461	0.7184	
905	125	253	0.1381	0.2796	
250	78	138	0.312	0.552	
247	232	247	0.9393	1.0	
576	112	231	0.1944	0.401	
2280	547	749	0.2399	0.3285	
902	273	375	0.3027	0.4157	
905	169	349	0.1867	0.3856	
394	242	288	0.6142	0.731	
150	67	89	0.4467	0.5933	
1595	1095	1209	0.6865	0.758	
711	319	376	0.4487	0.5288	
578	429	476	0.7422	0.8235	
371	80	169	0.2156	0.4555	
634	142	261	0.224	0.4117	
441	113	212	0.2562	0.4807	
738	463	541	0.6274	0.7331	
450	300	355	0.6667	0.7889	
660	354	434	0.5364	0.6576	
652	368	430	0.5644	0.6595	
571	204	306	0.3573	0.5359	
386	78	183	0.2021	0.4741	
268	68	115	0.2537	0.4291	
293	30	66	0.1024	0.2253	
239	115	129	0.4812	0.5397	
225	62	102	0.2756	0.4533	
324	112	151	0.3457	0.466	
375	70	147	0.1867	0.392	
308	271	308	0.8799	1.0	
287	62	130	0.216	0.453	
208	51	83	0.2452	0.399	
211	36	89	0.1706	0.4218	
258	143	160	0.5543	0.6202	
1547	956	1130	0.618	0.7304	
469	257	307	0.548	0.6546	
1157	716	832	0.6188	0.7191	
340	72	135	0.2118	0.3971	
1058	269	415	0.2543	0.3922	
816	214	317	0.2623	0.3885	
371	108	188	0.2911	0.5067	
538	186	301	0.3457	0.5595	
371	76	149	0.2049	0.4016	
883	258	333	0.2922	0.3771	
533	137	221	0.257	0.4146	
906	193	374	0.213	0.4128	
275	77	151	0.28	0.5491	
1779	1252	1327	0.7038	0.7459	
279	62	118	0.2222	0.4229	
159	75	100	0.4717	0.6289	
991	216	359	0.218	0.3623	
302	86	142	0.2848	0.4702	
694	255	337	0.3674	0.4856	
965	298	422	0.3088	0.4373	
529	84	160	0.1588	0.3025	
350	154	189	0.44	0.54	
314	55	118	0.1752	0.3758	
394	126	185	0.3198	0.4695	
411	147	194	0.3577	0.472	
313	193	224	0.6166	0.7157	
94	31	48	0.3298	0.5106	
412	70	152	0.1699	0.3689	
1734	459	802	0.2647	0.4625	
773	313	412	0.4049	0.533	
206	99	111	0.4806	0.5388	
1888	304	546	0.161	0.2892	
1762	1268	1394	0.7196	0.7911	
135	46	60	0.3407	0.4444	
269	49	80	0.1822	0.2974	
640	102	192	0.1594	0.3	
396	78	131	0.197	0.3308	
1574	648	871	0.4117	0.5534	
1359	438	674	0.3223	0.496	
315	163	223	0.5175	0.7079	
1525	427	650	0.28	0.4262	
350	109	172	0.3114	0.4914	
248	118	155	0.4758	0.625	
211	59	108	0.2796	0.5118	
474	152	243	0.3207	0.5127	
1895	372	684	0.1963	0.3609	
855	652	691	0.7626	0.8082	
357	198	227	0.5546	0.6359	
663	156	244	0.2353	0.368	
109	23	49	0.211	0.4495	
741	185	307	0.2497	0.4143	
767	625	672	0.8149	0.8761	
1469	250	503	0.1702	0.3424	
340	193	232	0.5676	0.6824	
336	255	290	0.7589	0.8631	
211	85	131	0.4028	0.6209	
1106	802	863	0.7251	0.7803	
237	46	97	0.1941	0.4093	
576	241	299	0.4184	0.5191	
232	33	53	0.1422	0.2284	
710	228	361	0.3211	0.5085	
424	353	384	0.8325	0.9057	
874	307	411	0.3513	0.4703	
1370	621	635	0.4533	0.4635	
164	38	64	0.2317	0.3902	
1049	999	1018	0.9523	0.9704	
531	263	345	0.4953	0.6497	
174	56	84	0.3218	0.4828	
965	359	495	0.372	0.513	
259	98	137	0.3784	0.529	
284	93	143	0.3275	0.5035	
942	198	325	0.2102	0.345	
1354	517	759	0.3818	0.5606	
730	157	260	0.2151	0.3562	
312	126	197	0.4038	0.6314	
681	486	550	0.7137	0.8076	
961	266	443	0.2768	0.461	
439	160	241	0.3645	0.549	
248	21	34	0.0847	0.1371	
1580	1160	1226	0.7342	0.7759	
158	77	87	0.4873	0.5506	
2523	2081	2191	0.8248	0.8684	
575	149	267	0.2591	0.4643	
724	211	321	0.2914	0.4434	
454	73	162	0.1608	0.3568	
389	211	253	0.5424	0.6504	
260	93	157	0.3577	0.6038	
461	104	170	0.2256	0.3688	
358	86	129	0.2402	0.3603	
136	52	67	0.3824	0.4926	
667	129	257	0.1934	0.3853	
1457	465	726	0.3191	0.4983	
452	209	229	0.4624	0.5066	
640	157	274	0.2453	0.4281	
444	55	101	0.1239	0.2275	
348	103	165	0.296	0.4741	
204	73	111	0.3578	0.5441	
685	198	295	0.2891	0.4307	
398	124	215	0.3116	0.5402	
130	18	43	0.1385	0.3308	
1019	430	544	0.422	0.5339	
493	273	330	0.5538	0.6694	
816	259	418	0.3174	0.5123	
607	189	299	0.3114	0.4926	
1396	1252	1297	0.8968	0.9291	
195	55	79	0.2821	0.4051	
285	139	193	0.4877	0.6772	
971	171	359	0.1761	0.3697	
559	116	231	0.2075	0.4132	
318	84	153	0.2642	0.4811	
918	362	556	0.3943	0.6057	
1993	1782	1842	0.8941	0.9242	
175	25	60	0.1429	0.3429	
533	288	309	0.5403	0.5797	
854	273	397	0.3197	0.4649	
507	179	267	0.3531	0.5266	
338	91	164	0.2692	0.4852	
1978	1081	1200	0.5465	0.6067	
2575	1153	1413	0.4478	0.5487	
389	202	253	0.5193	0.6504	
2653	905	1277	0.3411	0.4813	
642	113	190	0.176	0.296	
125	22	39	0.176	0.312	
140	42	57	0.3	0.4071	
695	125	220	0.1799	0.3165	
76	14	26	0.1842	0.3421	
161	47	60	0.2919	0.3727	
373	102	198	0.2735	0.5308	
312	157	204	0.5032	0.6538	
378	76	166	0.2011	0.4392	
224	30	49	0.1339	0.2188	
699	151	248	0.216	0.3548	
548	220	247	0.4015	0.4507	
505	228	260	0.4515	0.5149	
275	160	180	0.5818	0.6545	
306	49	85	0.1601	0.2778	
134	19	40	0.1418	0.2985	
297	161	199	0.5421	0.67	
215	92	122	0.4279	0.5674	
784	626	655	0.7985	0.8355	
565	146	275	0.2584	0.4867	
497	116	216	0.2334	0.4346	
414	74	153	0.1787	0.3696	
1026	343	445	0.3343	0.4337	
382	203	251	0.5314	0.6571	
374	134	190	0.3583	0.508	
510	203	298	0.398	0.5843	
231	66	91	0.2857	0.3939	
493	130	216	0.2637	0.4381	
478	176	268	0.3682	0.5607	
313	33	61	0.1054	0.1949	
457	164	236	0.3589	0.5164	
560	166	237	0.2964	0.4232	
594	165	310	0.2778	0.5219	
451	210	270	0.4656	0.5987	
494	183	239	0.3704	0.4838	
405	89	159	0.2198	0.3926	
299	83	146	0.2776	0.4883	
234	54	103	0.2308	0.4402	
175	43	78	0.2457	0.4457	
2103	1363	1535	0.6481	0.7299	
1075	1027	1048	0.9553	0.9749	
1378	1083	1168	0.7859	0.8476	
671	277	406	0.4128	0.6051	
207	40	63	0.1932	0.3043	
402	207	244	0.5149	0.607	
201	38	71	0.1891	0.3532	
1337	215	411	0.1608	0.3074	
1404	922	1128	0.6567	0.8034	
1740	1225	1329	0.704	0.7638	
1039	321	520	0.309	0.5005	
970	755	798	0.7784	0.8227	
126	29	44	0.2302	0.3492	
785	337	466	0.4293	0.5936	
418	77	153	0.1842	0.366	
307	17	30	0.0554	0.0977	
404	174	248	0.4307	0.6139	
268	194	216	0.7239	0.806	
185	107	137	0.5784	0.7405	
559	271	337	0.4848	0.6029	
705	126	262	0.1787	0.3716	
1231	195	393	0.1584	0.3193	
1236	631	707	0.5105	0.572	
547	253	310	0.4625	0.5667	
653	107	194	0.1639	0.2971	
560	121	218	0.2161	0.3893	
358	97	164	0.2709	0.4581	
242	123	141	0.5083	0.5826	
171	20	36	0.117	0.2105	
469	144	202	0.307	0.4307	
535	101	221	0.1888	0.4131	
206	41	75	0.199	0.3641	
2658	774	1128	0.2912	0.4244	
89	15	23	0.1685	0.2584	
608	277	355	0.4556	0.5839	
2253	448	821	0.1988	0.3644	
306	50	103	0.1634	0.3366	
124	29	44	0.2339	0.3548	
176	47	68	0.267	0.3864	
452	172	270	0.3805	0.5973	
377	219	237	0.5809	0.6286	
413	83	150	0.201	0.3632	
492	284	326	0.5772	0.6626	
177	95	113	0.5367	0.6384	
602	268	348	0.4452	0.5781	
362	83	167	0.2293	0.4613	
702	162	323	0.2308	0.4601	
337	92	141	0.273	0.4184	
341	29	50	0.085	0.1466	
203	39	72	0.1921	0.3547	
350	83	149	0.2371	0.4257	
1111	772	870	0.6949	0.7831	
601	161	302	0.2679	0.5025	
171	65	109	0.3801	0.6374	
1086	342	524	0.3149	0.4825	
493	190	255	0.3854	0.5172	
203	39	61	0.1921	0.3005	
645	140	266	0.2171	0.4124	
496	102	124	0.2056	0.25	
193	19	52	0.0984	0.2694	
596	171	283	0.2869	0.4748	
1307	677	702	0.518	0.5371	
841	286	438	0.3401	0.5208	
367	52	97	0.1417	0.2643	
354	79	133	0.2232	0.3757	
197	10	28	0.0508	0.1421	
340	136	190	0.4	0.5588	
276	43	52	0.1558	0.1884	
724	310	399	0.4282	0.5511	
182	38	73	0.2088	0.4011	
518	226	298	0.4363	0.5753	
166	21	52	0.1265	0.3133	
221	92	109	0.4163	0.4932	
248	108	152	0.4355	0.6129	
734	200	318	0.2725	0.4332	
571	118	226	0.2067	0.3958	
226	59	121	0.2611	0.5354	
216	21	35	0.0972	0.162	
353	68	113	0.1926	0.3201	
1196	542	684	0.4532	0.5719	
675	178	318	0.2637	0.4711	
217	37	59	0.1705	0.2719	
553	220	279	0.3978	0.5045	
111	31	45	0.2793	0.4054	
179	99	114	0.5531	0.6369	
619	175	295	0.2827	0.4766	
753	313	413	0.4157	0.5485	
585	227	313	0.388	0.535	
510	87	178	0.1706	0.349	
607	60	94	0.0988	0.1549	
316	64	126	0.2025	0.3987	
191	21	43	0.1099	0.2251	
183	41	79	0.224	0.4317	
743	241	356	0.3244	0.4791	
372	102	185	0.2742	0.4973	
770	366	482	0.4753	0.626	
511	115	196	0.225	0.3836	
225	43	73	0.1911	0.3244	
1471	1147	1240	0.7797	0.843	
390	119	169	0.3051	0.4333	
464	142	234	0.306	0.5043	
301	57	110	0.1894	0.3654	
678	627	658	0.9248	0.9705	
640	264	338	0.4125	0.5281	
813	276	426	0.3395	0.524	
767	367	455	0.4785	0.5932	
421	98	141	0.2328	0.3349	
338	81	148	0.2396	0.4379	
624	116	256	0.1859	0.4103	
924	183	317	0.1981	0.3431	
1309	954	999	0.7288	0.7632	
403	195	244	0.4839	0.6055	
317	55	113	0.1735	0.3565	
566	140	282	0.2473	0.4982	
94	7	14	0.0745	0.1489	
2224	483	867	0.2172	0.3898	
385	169	236	0.439	0.613	
1573	421	485	0.2676	0.3083	
501	107	200	0.2136	0.3992	
922	662	734	0.718	0.7961	
443	58	139	0.1309	0.3138	
238	50	101	0.2101	0.4244	
325	148	202	0.4554	0.6215	
1323	733	902	0.554	0.6818	
578	462	491	0.7993	0.8495	
491	95	152	0.1935	0.3096	
676	138	259	0.2041	0.3831	
704	156	252	0.2216	0.358	
210	53	96	0.2524	0.4571	
488	63	113	0.1291	0.2316	
239	48	99	0.2008	0.4142	
567	76	159	0.134	0.2804	
344	105	164	0.3052	0.4767	
182	131	152	0.7198	0.8352	
1590	656	884	0.4126	0.556	
1500	442	586	0.2947	0.3907	
621	291	394	0.4686	0.6345	
1027	804	845	0.7829	0.8228	
1610	863	899	0.536	0.5584	
344	71	141	0.2064	0.4099	
162	41	59	0.2531	0.3642	
330	70	90	0.2121	0.2727	
258	72	124	0.2791	0.4806	
494	109	172	0.2206	0.3482	
885	533	627	0.6023	0.7085	
800	324	450	0.405	0.5625	
280	67	109	0.2393	0.3893	
183	37	75	0.2022	0.4098	
101	20	44	0.198	0.4356	
430	63	115	0.1465	0.2674	
292	68	104	0.2329	0.3562	
361	77	171	0.2133	0.4737	
1557	564	812	0.3622	0.5215	
536	127	243	0.2369	0.4534	
595	245	345	0.4118	0.5798	
1136	779	885	0.6857	0.779	
303	105	165	0.3465	0.5446	
243	90	121	0.3704	0.4979	
517	195	277	0.3772	0.5358	
198	116	145	0.5859	0.7323	
451	334	374	0.7406	0.8293	
1184	1059	1114	0.8944	0.9409	
365	111	139	0.3041	0.3808	
395	128	203	0.3241	0.5139	
300	71	111	0.2367	0.37	
607	125	169	0.2059	0.2784	
571	138	233	0.2417	0.4081	
269	53	96	0.197	0.3569	
245	65	118	0.2653	0.4816	
183	19	39	0.1038	0.2131	
918	461	577	0.5022	0.6285	
385	68	137	0.1766	0.3558	
288	130	187	0.4514	0.6493	
128	42	71	0.3281	0.5547	
289	139	155	0.481	0.5363	
501	102	188	0.2036	0.3752	
1318	692	848	0.525	0.6434	
182	48	81	0.2637	0.4451	
926	497	586	0.5367	0.6328	
358	80	149	0.2235	0.4162	
552	108	234	0.1957	0.4239	
701	346	426	0.4936	0.6077	
125	46	65	0.368	0.52	
489	163	237	0.3333	0.4847	
563	216	262	0.3837	0.4654	
2047	1570	1708	0.767	0.8344	
366	98	164	0.2678	0.4481	
542	174	312	0.321	0.5756	
917	454	571	0.4951	0.6227	
291	105	155	0.3608	0.5326	
758	268	359	0.3536	0.4736	
252	103	145	0.4087	0.5754	
166	14	25	0.0843	0.1506	
315	83	127	0.2635	0.4032	
1655	700	925	0.423	0.5589	
439	158	242	0.3599	0.5513	
336	165	216	0.4911	0.6429	
417	93	164	0.223	0.3933	
167	57	63	0.3413	0.3772	
388	84	157	0.2165	0.4046	
252	53	89	0.2103	0.3532	
1110	476	601	0.4288	0.5414	
267	50	98	0.1873	0.367	
691	143	235	0.2069	0.3401	
379	109	190	0.2876	0.5013	
444	209	265	0.4707	0.5968	
